transaction_id,parcel_id,sale_date,sale_price,price_per_acre,sale_type
T00002126,P0003015,2020-06-15,857072.47,8076.45,arms_length
T00002127,P0003015,2025-01-15,941836.71,8875.21,arms_length
T00002128,P0001339,2023-12-15,1051391.94,10160.73,arms_length
T00002129,P0001339,2025-05-15,743233.69,7182.66,arms_length
T00002130,P0002930,2020-04-15,1749869.05,8331.76,arms_length
T00002131,P0002930,2023-06-15,1400378.41,6667.71,arms_length
T00002132,P0002930,2024-10-15,1912932.83,9108.17,arms_length
T00002133,P0003183,2020-12-15,395844.27,9468.9,arms_length
T00002134,P0002910,2019-11-15,5112544.61,7224.97,arms_length
T00002135,P0002910,2020-07-15,4294149.83,6068.43,arms_length
T00002136,P0002910,2025-09-15,8230142.19,11630.72,arms_length
T00002137,P0000441,2024-06-15,700345.21,9871.74,arms_length
T00002138,P0000441,2025-10-15,545965.14,7695.67,arms_length
T00002139,P0000509,2025-05-15,382616.56,6920.82,arms_length
T00002140,P0000590,2020-01-15,1311692.57,5989.19,arms_length
T00002141,P0000590,2021-10-15,1456409.71,6649.97,arms_length
T00002142,P0000590,2023-12-15,1777023.84,8113.89,arms_length
T00002143,P0002209,2020-06-15,935198.46,5779.83,arms_length
T00002144,P0002209,2021-10-15,918895.99,5679.07,arms_length
T00002145,P0000650,2019-03-15,2232371.63,6300.02,arms_length
T00002146,P0000650,2022-04-15,3301866.18,9318.27,arms_length
T00002147,P0000650,2023-07-15,3288173.77,9279.63,arms_length
T00002148,P0002307,2024-05-15,2021968.98,10938.4,arms_length
T00002149,P0001722,2020-05-15,1677335.83,6609.14,arms_length
T00002150,P0001722,2023-12-15,2275296.1,8965.25,arms_length
T00002151,P0001722,2024-10-15,1996055.84,7864.98,arms_length
T00002152,P0001358,2020-08-15,958116.98,7389.89,arms_length
T00002153,P0001358,2022-12-15,833462.12,6428.43,arms_length
T00002154,P0001358,2023-08-15,1162337.11,8965.02,arms_length
T00002155,P0001378,2021-06-15,2078691.62,8978.45,arms_length
T00002156,P0001378,2022-10-15,1665553.99,7194.0,arms_length
T00002157,P0002911,2022-01-15,475526.23,5960.05,arms_length
T00002158,P0000631,2019-08-15,609474.59,8214.71,arms_length
T00002159,P0000631,2020-10-15,562660.18,7583.73,arms_length
T00002160,P0001462,2020-08-15,239453.1,5224.88,arms_length
T00002161,P0001462,2021-05-15,360431.43,7864.64,arms_length
T00002162,P0000483,2024-10-15,1145810.35,8129.79,arms_length
T00002163,P0001284,2019-01-15,354598.54,6740.85,arms_length
T00002164,P0001284,2020-03-15,364343.26,6926.1,arms_length
T00002165,P0001284,2024-08-15,368500.76,7005.13,arms_length
T00002166,P0002878,2021-06-15,766904.05,8967.47,arms_length
T00002167,P0002590,2023-01-15,350164.51,7527.23,arms_length
T00002168,P0002981,2024-07-15,957318.54,12335.54,arms_length
T00002169,P0002358,2019-09-15,457115.6,5746.36,arms_length
T00002170,P0002358,2021-12-15,295551.79,3715.35,arms_length
T00002171,P0001779,2019-12-15,292234.06,5032.34,arms_length
T00002172,P0001779,2023-07-15,345689.0,5952.85,arms_length
T00002173,P0001779,2025-03-15,683158.15,11764.14,arms_length
T00002174,P0000857,2024-08-15,546047.77,10193.25,arms_length
T00002175,P0000857,2025-11-15,372702.58,6957.36,arms_length
T00002176,P0001899,2023-05-15,281239.48,7595.5,arms_length
T00002177,P0001899,2025-05-15,344107.91,9293.4,arms_length
T00002178,P0000531,2021-06-15,9131639.4,6732.11,arms_length
T00002179,P0001965,2020-09-15,1106775.09,7119.48,arms_length
T00002180,P0000050,2019-08-15,457845.24,5710.38,arms_length
T00002181,P0000859,2019-12-15,457967.45,9202.59,arms_length
T00002182,P0000859,2022-05-15,443053.63,8902.9,arms_length
T00002183,P0000859,2023-12-15,402778.81,8093.6,arms_length
T00002184,P0001073,2021-08-15,1378893.34,7369.79,arms_length
T00002185,P0001073,2023-02-15,1792615.64,9581.01,arms_length
T00002186,P0000720,2019-01-15,1861196.88,8674.72,arms_length
T00002187,P0000720,2020-10-15,1188549.92,5539.63,arms_length
T00002188,P0000720,2024-03-15,1416187.96,6600.61,arms_length
T00002189,P0001353,2019-09-15,1405836.79,6862.93,arms_length
T00002190,P0001478,2019-10-15,843098.49,7946.01,arms_length
T00002191,P0001478,2022-05-15,513429.07,4838.95,arms_length
T00002192,P0001478,2024-01-15,646184.63,6090.14,arms_length
T00002193,P0002405,2022-10-15,1594651.35,8097.27,arms_length
T00002194,P0002901,2020-11-15,847217.75,8560.17,arms_length
T00002195,P0002901,2021-09-15,583830.67,5898.94,arms_length
T00002196,P0001685,2020-07-15,792117.32,6660.3,arms_length
T00002197,P0002277,2019-04-15,928127.72,6929.77,arms_length
T00002198,P0002277,2021-11-15,929623.78,6940.94,arms_length
T00002199,P0002277,2024-04-15,889189.67,6639.04,arms_length
T00002200,P0001692,2021-04-15,566270.45,7011.23,arms_length
T00002201,P0001692,2024-04-15,617313.9,7643.22,arms_length
T00002202,P0001692,2025-10-15,709178.91,8780.64,arms_length
T00002203,P0003029,2023-10-15,1259236.37,8455.57,arms_length
T00002204,P0001484,2019-03-15,889064.0,5563.69,arms_length
T00002205,P0001430,2019-04-15,372048.85,6941.1,arms_length
T00002206,P0001430,2021-10-15,254356.29,4745.38,arms_length
T00002207,P0001430,2023-12-15,323665.65,6038.44,arms_length
T00002208,P0002788,2019-05-15,574353.09,6273.44,arms_length
T00002209,P0002788,2024-02-15,763789.64,8342.59,arms_length
T00002210,P0002788,2025-02-15,948268.0,10357.57,arms_length
T00002211,P0003109,2019-11-15,797252.35,6674.76,arms_length
T00002212,P0003109,2021-10-15,839142.73,7025.47,arms_length
T00002213,P0003109,2022-08-15,864436.65,7237.24,arms_length
T00002214,P0002290,2021-12-15,445032.47,7242.53,arms_length
T00002215,P0002290,2023-05-15,504514.23,8210.55,arms_length
T00002216,P0001657,2020-09-15,2125757.57,7538.07,arms_length
T00002217,P0003058,2020-06-15,2021108.44,6609.9,arms_length
T00002218,P0001704,2021-08-15,1031722.88,10627.83,arms_length
T00002219,P0001704,2022-12-15,853606.53,8793.04,arms_length
T00002220,P0001704,2023-02-15,853457.58,8791.51,arms_length
T00002221,P0000298,2024-12-15,1887010.51,10099.89,arms_length
T00002222,P0001643,2020-06-15,546198.09,6177.89,arms_length
T00002223,P0001643,2021-07-15,652352.21,7378.57,arms_length
T00002224,P0001643,2023-02-15,688943.96,7792.45,arms_length
T00002225,P0001375,2020-12-15,685504.07,7124.89,arms_length
T00002226,P0001375,2023-12-15,871218.99,9055.15,arms_length
T00002227,P0000959,2025-06-15,461439.15,7482.6,arms_length
T00002228,P0001362,2020-04-15,2879426.05,9369.21,arms_length
T00002229,P0001362,2024-01-15,2288641.57,7446.89,arms_length
T00002230,P0002635,2021-03-15,792352.22,7570.94,arms_length
T00002231,P0003184,2022-05-15,1711605.63,7419.07,arms_length
T00002232,P0000350,2020-08-15,911134.21,7190.56,arms_length
T00002233,P0000350,2022-03-15,1263294.06,9969.76,arms_length
T00002234,P0000350,2025-09-15,1101263.56,8691.03,arms_length
T00002235,P0003005,2023-08-15,675367.73,9981.18,arms_length
T00002236,P0003005,2024-09-15,498364.52,7365.27,arms_length
T00002237,P0003005,2025-07-15,607858.38,8983.47,arms_length
T00002238,P0000644,2023-05-15,1428992.66,6435.42,arms_length
T00002239,P0000644,2024-12-15,2012939.78,9065.21,arms_length
T00002240,P0002976,2022-07-15,741863.77,8136.9,arms_length
T00002241,P0001324,2019-12-15,2004565.17,8091.66,arms_length
T00002242,P0001324,2020-07-15,2120301.26,8558.85,arms_length
T00002243,P0001324,2021-07-15,1679095.07,6777.87,arms_length
T00002244,P0000670,2020-06-15,762001.85,6039.88,arms_length
T00002245,P0002173,2019-08-15,512940.81,6909.75,arms_length
T00002246,P0002173,2020-10-15,441260.93,5944.16,arms_length
T00002247,P0002173,2023-02-15,545707.23,7351.15,arms_length
T00002248,P0001182,2025-12-15,1856769.17,8161.88,arms_length
T00002249,P0001957,2020-09-15,1113978.42,7230.62,arms_length
T00002250,P0001957,2021-04-15,885809.91,5749.62,arms_length
T00002251,P0001367,2023-12-15,2077586.94,8765.69,arms_length
T00002252,P0002537,2020-12-15,3340969.65,6819.65,arms_length
T00002253,P0002537,2022-08-15,4082912.84,8334.12,arms_length
T00002254,P0002347,2024-07-15,228425.78,9663.8,arms_length
T00002255,P0002848,2022-04-15,908647.51,5759.82,arms_length
T00002256,P0002848,2024-04-15,1169278.89,7411.93,arms_length
T00002257,P0002848,2025-12-15,1311117.21,8311.03,arms_length
T00002258,P0000787,2019-04-15,239800.74,6690.99,arms_length
T00002259,P0000787,2025-01-15,309227.72,8628.16,arms_length
T00002260,P0002875,2020-09-15,672906.47,5748.22,arms_length
T00002261,P0000141,2019-08-15,881482.78,6300.21,arms_length
T00002262,P0000141,2022-04-15,953471.41,6814.74,arms_length
T00002263,P0000141,2024-06-15,1086199.67,7763.39,arms_length
T00002264,P0000789,2019-02-15,844083.0,8049.73,arms_length
T00002265,P0000789,2023-02-15,755996.73,7209.68,arms_length
T00002266,P0001780,2019-10-15,570223.29,5553.52,arms_length
T00002267,P0002426,2023-07-15,621880.6,6437.83,arms_length
T00002268,P0000715,2021-11-15,180329.26,5964.19,arms_length
T00002269,P0000715,2024-06-15,210984.79,6978.09,arms_length
T00002270,P0003033,2019-12-15,317922.07,7170.35,arms_length
T00002271,P0003033,2023-08-15,283653.88,6397.47,arms_length
T00002272,P0003033,2024-10-15,302512.53,6822.81,arms_length
T00002273,P0001796,2021-08-15,1502043.92,6311.16,arms_length
T00002274,P0001796,2022-03-15,2200167.45,9244.48,arms_length
T00002275,P0001796,2023-05-15,1627858.34,6839.8,arms_length
T00002276,P0001748,2022-07-15,1983940.38,7715.0,arms_length
T00002277,P0001584,2022-08-15,384282.26,6320.58,arms_length
T00002278,P0001584,2025-11-15,348349.6,5729.57,arms_length
T00002279,P0002016,2020-12-15,1789957.68,5170.63,arms_length
T00002280,P0002016,2022-06-15,2306742.93,6663.47,arms_length
T00002281,P0001235,2025-05-15,688798.44,9801.01,arms_length
T00002282,P0000619,2020-05-15,285282.16,7317.12,arms_length
T00002283,P0000619,2024-06-15,285501.99,7322.75,arms_length
T00002284,P0000407,2019-05-15,458299.03,5718.22,arms_length
T00002285,P0000407,2021-02-15,586027.42,7311.9,arms_length
T00002286,P0000407,2025-03-15,590109.05,7362.82,arms_length
T00002287,P0001335,2021-07-15,324283.08,6199.87,arms_length
T00002288,P0001335,2023-09-15,422031.91,8068.7,arms_length
T00002289,P0001978,2019-06-15,344216.18,6976.89,arms_length
T00002290,P0001978,2020-12-15,275832.58,5590.83,arms_length
T00002291,P0001227,2023-09-15,1144505.16,6823.95,arms_length
T00002292,P0001227,2024-09-15,1088618.25,6490.73,arms_length
T00002293,P0002270,2019-07-15,1539409.84,7306.15,arms_length
T00002294,P0002270,2021-08-15,1067258.77,5065.28,arms_length
T00002295,P0002270,2023-07-15,1880847.54,8926.63,arms_length
T00002296,P0001989,2022-06-15,1054417.33,8480.31,arms_length
T00002297,P0001989,2023-02-15,915404.18,7362.28,arms_length
T00002298,P0000498,2021-11-15,1922585.76,10276.29,arms_length
T00002299,P0000498,2023-12-15,1895861.98,10133.45,arms_length
T00002300,P0000498,2025-06-15,1942844.7,10384.57,arms_length
T00002301,P0000343,2019-09-15,278619.55,6365.64,arms_length
T00002302,P0000343,2023-07-15,272267.85,6220.52,arms_length
T00002303,P0002338,2020-12-15,573481.32,6381.55,arms_length
T00002304,P0002338,2025-10-15,719949.14,8011.41,arms_length
T00002305,P0002425,2020-03-15,673905.56,5604.47,arms_length
T00002306,P0002425,2021-04-15,826465.69,6873.22,arms_length
T00002307,P0002425,2023-02-15,929049.96,7726.35,arms_length
T00002308,P0000783,2021-08-15,895447.96,6015.62,arms_length
T00002309,P0002550,2019-01-15,1082384.43,6581.29,arms_length
T00002310,P0002550,2021-02-15,1012610.9,6157.04,arms_length
T00002311,P0002550,2022-03-15,1169257.73,7109.51,arms_length
T00002312,P0000304,2020-10-15,642333.41,5405.68,arms_length
T00002313,P0002622,2020-07-15,493774.71,7527.54,arms_length
T00002314,P0002622,2025-01-15,480571.83,7326.26,arms_length
T00002315,P0001908,2020-12-15,374849.59,5799.4,arms_length
T00002316,P0001908,2021-02-15,463248.89,7167.05,arms_length
T00002317,P0001908,2025-06-15,544277.39,8420.66,arms_length
T00002318,P0000665,2023-03-15,358335.73,5830.75,arms_length
T00002319,P0001951,2022-12-15,493045.99,9099.88,arms_length
T00002320,P0001676,2021-04-15,1771462.34,6385.79,arms_length
T00002321,P0001676,2024-01-15,1731738.08,6242.59,arms_length
T00002322,P0002273,2024-05-15,5627908.06,11102.06,arms_length
T00002323,P0002273,2025-10-15,4085349.4,8059.08,arms_length
T00002324,P0003050,2022-03-15,780285.1,8030.57,arms_length
T00002325,P0000085,2019-07-15,648718.2,5911.4,arms_length
T00002326,P0000085,2021-03-15,736825.14,6714.27,arms_length
T00002327,P0000085,2024-11-15,801407.35,7302.77,arms_length
T00002328,P0002367,2022-12-15,237800.26,5855.58,arms_length
T00002329,P0002367,2024-07-15,334305.51,8231.92,arms_length
T00002330,P0000942,2021-10-15,374532.74,5681.81,arms_length
T00002331,P0000942,2025-02-15,570398.35,8653.17,arms_length
T00002332,P0000962,2021-02-15,781388.34,7328.59,arms_length
T00002333,P0000962,2024-09-15,970894.96,9105.96,arms_length
T00002334,P0000842,2019-10-15,1265216.85,7358.86,arms_length
T00002335,P0000842,2024-09-15,1157285.2,6731.1,arms_length
T00002336,P0000842,2025-05-15,1359962.49,7909.93,arms_length
T00002337,P0002948,2023-07-15,1105847.93,7551.1,arms_length
T00002338,P0002616,2022-01-15,725377.9,6937.52,arms_length
T00002339,P0002616,2024-01-15,796316.53,7615.97,arms_length
T00002340,P0002616,2025-02-15,838629.54,8020.65,arms_length
T00002341,P0002507,2022-04-15,1721900.39,6832.64,arms_length
T00002342,P0002507,2023-07-15,2134582.07,8470.19,arms_length
T00002343,P0001463,2021-01-15,595920.49,9254.89,arms_length
T00002344,P0001463,2023-01-15,531019.69,8246.95,arms_length
T00002345,P0001463,2025-05-15,493811.16,7669.09,arms_length
T00002346,P0000291,2021-02-15,576873.33,7811.44,arms_length
T00002347,P0000291,2024-09-15,622419.5,8428.18,arms_length
T00002348,P0000291,2025-05-15,643867.73,8718.61,arms_length
T00002349,P0002051,2021-05-15,2857483.13,9383.33,arms_length
T00002350,P0002051,2022-01-15,1847889.67,6068.06,arms_length
T00002351,P0001293,2020-01-15,2455462.68,8324.26,arms_length
T00002352,P0001293,2023-02-15,2008091.11,6807.63,arms_length
T00002353,P0001293,2024-09-15,2268765.02,7691.34,arms_length
T00002354,P0000605,2019-01-15,1358286.04,7784.13,arms_length
T00002355,P0000605,2023-04-15,1533376.94,8787.55,arms_length
T00002356,P0002182,2020-01-15,698653.66,6677.72,arms_length
T00002357,P0002182,2022-02-15,794304.17,7591.95,arms_length
T00002358,P0000917,2019-04-15,953240.28,7555.11,arms_length
T00002359,P0000917,2023-06-15,1136557.33,9008.03,arms_length
T00002360,P0000917,2024-07-15,1079812.71,8558.29,arms_length
T00002361,P0001433,2020-02-15,715246.38,6773.19,arms_length
T00002362,P0001433,2025-01-15,725788.85,6873.02,arms_length
T00002363,P0002587,2019-02-15,204037.04,5148.7,arms_length
T00002364,P0002587,2022-08-15,255643.83,6450.95,arms_length
T00002365,P0002587,2025-09-15,282591.85,7130.96,arms_length
T00002366,P0001100,2021-06-15,1706836.09,6185.34,arms_length
T00002367,P0001100,2024-05-15,1782599.21,6459.9,arms_length
T00002368,P0001089,2020-05-15,835017.5,5675.47,arms_length
T00002369,P0001089,2021-09-15,1276884.48,8678.77,arms_length
T00002370,P0001089,2025-08-15,1025414.97,6969.57,arms_length
T00002371,P0002247,2022-11-15,228025.87,6725.49,arms_length
T00002372,P0002247,2023-01-15,269669.49,7953.75,arms_length
T00002373,P0002247,2025-07-15,312900.68,9228.83,arms_length
T00002374,P0002407,2021-05-15,835954.19,9496.2,arms_length
T00002375,P0002407,2023-12-15,712223.01,8090.65,arms_length
T00002376,P0000822,2019-11-15,317912.05,7234.11,arms_length
T00002377,P0000822,2020-03-15,195356.52,4445.35,arms_length
T00002378,P0002636,2025-02-15,1833271.68,9988.66,arms_length
T00002379,P0001001,2019-04-15,368333.96,5624.52,arms_length
T00002380,P0001001,2020-02-15,602450.34,9199.51,arms_length
T00002381,P0001001,2025-12-15,548221.97,8371.44,arms_length
T00002382,P0001727,2020-09-15,533239.56,8036.05,arms_length
T00002383,P0001727,2022-04-15,370353.02,5581.31,arms_length
T00002384,P0001727,2024-12-15,541971.88,8167.65,arms_length
T00002385,P0000019,2021-01-15,2485644.16,6955.35,arms_length
T00002386,P0000019,2023-05-15,2934898.71,8212.46,arms_length
T00002387,P0003143,2021-08-15,640381.55,5557.18,arms_length
T00002388,P0001126,2021-06-15,1570030.16,8384.64,arms_length
T00002389,P0001126,2022-08-15,1305619.21,6972.57,arms_length
T00002390,P0001126,2023-05-15,1143833.97,6108.57,arms_length
T00002391,P0001396,2022-09-15,889248.52,5925.54,arms_length
T00002392,P0002414,2021-09-15,423821.38,9809.7,arms_length
T00002393,P0002414,2023-06-15,325821.42,7541.41,arms_length
T00002394,P0001851,2020-01-15,1153614.25,7104.65,arms_length
T00002395,P0001442,2019-12-15,360241.39,5600.57,arms_length
T00002396,P0002004,2022-01-15,1386457.45,6374.44,arms_length
T00002397,P0002004,2023-08-15,1530711.19,7037.67,arms_length
T00002398,P0003193,2021-03-15,545119.79,7762.34,arms_length
T00002399,P0003193,2022-02-15,466160.6,6637.98,arms_length
T00002400,P0003193,2023-10-15,524750.14,7472.28,arms_length
T00002401,P0001869,2020-09-15,1486560.0,7420.08,arms_length
T00002402,P0001869,2021-09-15,1508151.41,7527.85,arms_length
T00002403,P0001711,2020-08-15,431218.28,7574.59,arms_length
T00002404,P0002955,2021-07-15,1377251.64,8695.92,arms_length
T00002405,P0002955,2023-09-15,1257628.0,7940.62,arms_length
T00002406,P0002160,2024-03-15,1937277.52,8172.74,arms_length
T00002407,P0002695,2019-05-15,295118.71,5195.3,arms_length
T00002408,P0002695,2020-09-15,403381.52,7101.17,arms_length
T00002409,P0002695,2025-11-15,604087.68,10634.42,arms_length
T00002410,P0001010,2023-06-15,1443374.7,10300.53,arms_length
T00002411,P0000361,2023-03-15,553604.89,8434.52,arms_length
T00002412,P0003030,2020-07-15,1494300.7,6498.49,arms_length
T00002413,P0002058,2024-09-15,307100.29,7285.03,arms_length
T00002414,P0002058,2025-07-15,332567.87,7889.17,arms_length
T00002415,P0001988,2022-03-15,1945890.04,8483.18,arms_length
T00002416,P0001988,2024-01-15,1483383.87,6466.86,arms_length
T00002417,P0001988,2025-03-15,1707224.91,7442.71,arms_length
T00002418,P0002274,2021-07-15,1572257.87,5714.11,arms_length
T00002419,P0002274,2022-08-15,1776529.66,6456.51,arms_length
T00002420,P0002274,2023-05-15,1604342.98,5830.72,arms_length
T00002421,P0001443,2023-05-15,2730467.51,9511.56,arms_length
T00002422,P0001875,2019-02-15,429816.64,5508.49,arms_length
T00002423,P0001875,2024-12-15,622435.59,7977.08,arms_length
T00002424,P0001875,2025-04-15,627251.56,8038.8,arms_length
T00002425,P0000345,2025-11-15,117816.62,6863.21,arms_length
T00002426,P0000987,2021-08-15,1458529.07,7220.74,arms_length
T00002427,P0000987,2024-07-15,1745129.58,8639.61,arms_length
T00002428,P0000987,2025-08-15,1539466.11,7621.43,arms_length
T00002429,P0001456,2021-12-15,387799.88,7390.52,arms_length
T00002430,P0001456,2022-07-15,384960.18,7336.4,arms_length
T00002431,P0001456,2025-08-15,450876.04,8592.6,arms_length
T00002432,P0002504,2021-06-15,2743746.08,7205.58,arms_length
T00002433,P0002504,2023-05-15,2720782.75,7145.27,arms_length
T00002434,P0002275,2019-10-15,1029342.34,9912.9,arms_length
T00002435,P0002275,2020-01-15,951413.6,9162.42,arms_length
T00002436,P0002275,2022-08-15,971096.29,9351.97,arms_length
T00002437,P0001310,2021-12-15,2405762.99,8582.42,arms_length
T00002438,P0000114,2024-07-15,415823.86,7027.14,arms_length
T00002439,P0001660,2022-07-15,529443.92,4753.9,arms_length
T00002440,P0001143,2021-06-15,1103391.03,7257.04,arms_length
T00002441,P0001143,2023-11-15,1059143.58,6966.03,arms_length
T00002442,P0002638,2019-09-15,1297347.99,5954.63,arms_length
